branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S311,SP,OPS,C000000011,S000000017, , ,13100008,October 01-31 2017,1398,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100112,October 01-31 2017,932,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100113,October 01-31 2017,2114.475,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100124,October 01-31 2017,1398,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100215,October 01-31 2017,1398,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100237,October 01-31 2017,1165,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100323,October 01-31 2017,932,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100408,October 01-31 2017,932,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100421,October 01-31 2017,2679.5,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100706,October 01-31 2017,1165,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100923,October 01-31 2017,1398,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100999,October 01-31 2017,932,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13300124,October 01-31 2017,2796,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13300143,October 01-31 2017,1398,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13300181,October 01-31 2017,1223.25,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13300388,October 01-31 2017,1864,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13300510,October 01-31 2017,932,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100696,October 01-31 2017,699,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100789,October 01-31 2017,1065.975,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13101115,October 01-31 2017,5143.475,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100204,October 01-31 2017,378.625,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100731,October 01-31 2017,378.625,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100902,October 01-31 2017,1718.375,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13101061,October 01-31 2017,1718.375,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100058,October 01-31 2017,58.25,2,for the month of October 01-31 2017
S311,SP,OPS,C000000011,S000000017, , ,13100107,October 01-31 2017,58.25,2,for the month of October 01-31 2017
