branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S340","SP","OPS","C000000011","S000000017"," "," ","13100072","March 01-31 2017",932.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100073","March 01-31 2017",932.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100418","March 01-31 2017",8388.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100706","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100800","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100856","March 01-31 2017",2796.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101069","March 01-31 2017",3728.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100732","March 01-31 2017",774.725000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101090","March 01-31 2017",1689.250000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100204","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100731","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
